Name,Facility_ID,RightNumber,Category,BusinessStatus,DetailedBusinessStatus,BusinessStatusCode,DetailedStatusCode,LocationArea,RoadAddress,PostalCode,LotAddress,LotPostalCode,lat,lon,PhoneNumber,LicenseDate,LicenseWithdrawalDate,ReopeningDate,ClosingDate,TempClosingStart,TempClosingEnd,DataUpdateType,LastUpdated,LastModificationTime,Sido,Sigungu,region_key,coord_status
가드기멍,452000004920230008,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 배방읍 공원로**번길 **-**,31470.0,충청남도 아산시 배방읍 장재리 ****,,36.80218,127.01717,,2023-07-27,,,,,,I,2026-01-13,2023-07-27,충청남도,아산시,충청남도_아산시,centroid_fallback
멍발소,452000004920230009,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 용화로**번길 *-**, *층 ***호 (온천동)",31576.0,충청남도 아산시 온천동 ****,,36.80218,127.01717,041-541-0428,2023-12-05,,,,,,I,2026-01-13,2023-12-05,충청남도,아산시,충청남도_아산시,centroid_fallback
힐링댕,452000004920230010,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 탕정면 매곡한들**길 *, B동 *층",31465.0,충청남도 아산시 탕정면 매곡리 ****,,36.80218,127.01717,,2023-12-07,,,,,,I,2026-01-13,2023-12-07,충청남도,아산시,충청남도_아산시,centroid_fallback
나의 정원,452000004920240001,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 둔포면 아산밸리남로 **, ***동 B***호 (아산테크노밸리이지더원*단지아파트)",31406.0,충청남도 아산시 둔포면 석곡리 **** 아산테크노밸리이지더원*단지아파트,,36.80218,127.01717,,2024-02-27,,,,,,I,2026-01-13,2024-02-27,충청남도,아산시,충청남도_아산시,centroid_fallback
하멍 애견미용실,452000004920240002,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 탕정면 매곡한들*길 **, ***호",31465.0,충청남도 아산시 탕정면 매곡리 ****,,36.80218,127.01717,041-532-4274,2024-05-20,,,,,,I,2026-01-13,2024-05-20,충청남도,아산시,충청남도_아산시,centroid_fallback
퍼피로,452000004920240003,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 탕정면 갈산교로 ***, ***호 (호반써밋 그랜드마크 Ⅲ(*차))",31461.0,충청남도 아산시 탕정면 갈산리 *** 호반써밋 그랜드마크 Ⅲ(*차),,36.80218,127.01717,,2024-06-20,,,,,,I,2026-01-13,2024-06-20,충청남도,아산시,충청남도_아산시,centroid_fallback
멍냥멍냥,452000004920240004,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 번영로 ***-* (권곡동),31520.0,충청남도 아산시 권곡동 ***-**,,36.7851575797778,127.00932849570356,,2024-06-21,,,,,,I,2026-01-13,2024-06-21,충청남도,아산시,충청남도_아산시,ok
몽그르르,452000004920240005,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 탕정면 한들물빛도시로 **, A동 *층 ***호 (한들물빛도시지웰시티센트럴푸르지오*단지)",31465.0,충청남도 아산시 탕정면 매곡리 **** 한들물빛도시지웰시티센트럴푸르지오*단지,,36.80218,127.01717,,2024-07-03,,,,,,I,2026-01-13,2024-07-03,충청남도,아산시,충청남도_아산시,centroid_fallback
댕자뷰,452000004920240006,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 배방읍 월천*길 **-*, *층",31494.0,충청남도 아산시 배방읍 북수리 ****,,36.80218,127.01717,,2024-07-09,,,,,,I,2026-01-13,2024-07-09,충청남도,아산시,충청남도_아산시,centroid_fallback
워킹펫,452000004920240007,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 모종북로 **, ***동 *층 ***호 (모종동, 모종*차 삼일파라뷰 센트럴)",31524.0,충청남도 아산시 모종동 *** 모종*차 삼일파라뷰 센트럴,,36.80218,127.01717,041-531-0045,2024-08-14,,,,,,I,2026-01-13,2024-08-14,충청남도,아산시,충청남도_아산시,centroid_fallback
멜로우퍼피,452000004920240009,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 탕정면 매곡한들*길 **, ***호",31465.0,충청남도 아산시 탕정면 매곡리 ****,,36.80218,127.01717,,2024-10-15,,,,,,I,2026-01-13,2024-10-15,충청남도,아산시,충청남도_아산시,centroid_fallback
하이댕냥,452000004920240010,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 배방읍 월천*길 **-*, *층",31494.0,충청남도 아산시 배방읍 북수리 ****,,36.80218,127.01717,,2024-10-30,,,,,,I,2026-01-13,2024-10-30,충청남도,아산시,충청남도_아산시,centroid_fallback
장독,452000004920240012,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 송악면 외암로 ***,31557.0,충청남도 아산시 송악면 역촌리 ***,,36.80218,127.01717,,2024-11-19,,,,,,I,2026-01-13,2024-11-19,충청남도,아산시,충청남도_아산시,centroid_fallback
몽핏,452000004920240013,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 음봉면 음봉로***번길 **-**,31453.0,충청남도 아산시 음봉면 덕지리 ***-*,,36.83096006748291,127.06975477547728,,2024-12-17,,,,,,I,2026-01-13,2024-12-17,충청남도,아산시,충청남도_아산시,ok
까까독(아산애견미용실아산애견호텔),452000004920250001,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 온천대로 ****-** (풍기동),31526.0,충청남도 아산시 풍기동 ***-*,,36.7776078718486,127.01854510591124,,2025-01-02,,,,,,I,2026-01-13,2025-01-02,충청남도,아산시,충청남도_아산시,ok
퍼리테일,452000004920250002,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 둔포면 아산밸리서로 ***, *층",31406.0,충청남도 아산시 둔포면 석곡리 ****,,36.80218,127.01717,,2025-02-27,,,,,,I,2026-01-13,2025-02-27,충청남도,아산시,충청남도_아산시,centroid_fallback
cozy mung,452000004920250003,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 번영로***번길 **, ***호 (모종동)",31521.0,충청남도 아산시 모종동 ***-*,,36.78218331850822,127.01465582327816,,2025-05-08,,,,,,I,2026-01-13,2025-05-08,충청남도,아산시,충청남도_아산시,ok
도그리아,452000004920250004,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 신창면 남성길 ***-**, *층 ***호",31530.0,충청남도 아산시 신창면 남성리 ***,,36.80218,127.01717,,2025-05-08,,,,,,I,2026-01-13,2025-05-08,충청남도,아산시,충청남도_아산시,centroid_fallback
멍뽀득,452000004920250005,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 음봉면 음봉로 *** (삼일원앙아파트),31419.0,충청남도 아산시 음봉면 산동리 *** 삼일원앙아파트,,36.80218,127.01717,,2025-05-08,,,,,,I,2026-01-13,2025-05-08,충청남도,아산시,충청남도_아산시,centroid_fallback
묘ː하다,452000004920250006,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 탕정면 한들물빛*로 **, J동 ***호 (한들물빛도시지웰시티센트럴푸르지오*단지)",31465.0,충청남도 아산시 탕정면 매곡리 **** 한들물빛도시지웰시티센트럴푸르지오*단지,,36.80218,127.01717,,2025-06-05,,,,,,I,2026-01-13,2025-06-05,충청남도,아산시,충청남도_아산시,centroid_fallback
모모,452000004920250007,000,4520000,영업/정상,정상,1,0,0.0,충청남도 아산시 탕정면 탕정로**번길 *-*,31452.0,충청남도 아산시 탕정면 용두리 ***-*,,36.79888914099271,127.04744779927258,,2025-06-18,,,,,,I,2026-01-13,2025-06-18,충청남도,아산시,충청남도_아산시,ok
베로니,452000004920250008,000,4520000,영업/정상,정상,1,0,0.0,"충청남도 아산시 온천대로 ****, *층 (온천동)",31520.0,충청남도 아산시 온천동 **-* 국재결혼정보,,36.78007057287257,127.00955308735014,,2025-08-08,,,,,,I,2026-01-13,2025-08-08,충청남도,아산시,충청남도_아산시,ok
강아지나라 강아지분양 익산점,468100004920180008,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 익산대로 ***-*, 강아지나라 (창인동*가)",54593.0,전북특별자치도 익산시 창인동*가 **-* 강아지나라,,35.94327546273556,126.94864205144796,063-853-5222,2018-07-03,,,,,,I,2026-01-13,2023-12-01,전북특별자치도,익산시,전북특별자치도_익산시,ok
야옹아멍멍해봐(전북 익산점),468100004920180011,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 인북로 ***, 코리아나빌딩 (갈산동)",54595.0,전북특별자치도 익산시 갈산동 ***-* 코리아나빌딩,,35.938895847825826,126.95353212114328,063-835-9080,2018-08-01,,,,,,I,2026-01-13,2025-10-30,전북특별자치도,익산시,전북특별자치도_익산시,ok
도그프렌즈,468100004920180012,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 무왕로**길 **-** (영등동),54541.0,전북특별자치도 익산시 영등동 ***-*,,35.963163973268415,126.98039265440713,063-835-5566,2018-08-03,,,,,,I,2026-01-13,2024-01-24,전북특별자치도,익산시,전북특별자치도_익산시,ok
퐁이네 애견,468100004920180019,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 선화로 **, 대성열쇠 (모현동*가)",54657.0,전북특별자치도 익산시 모현동*가 ***-* 대성열쇠,,35.95042362586932,126.93530563631352,063-841-5358,2018-09-05,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
우리들애견,468100004920180021,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 무왕로 **** (부송동),54562.0,전북특별자치도 익산시 부송동 ***,,35.9662,126.96759,063-835-7117,2018-09-14,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,centroid_fallback
style멍,468100004920180022,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 동서로 ***-*, 동남상가 (어양동)",54565.0,전북특별자치도 익산시 어양동 ***-** 동남아파트,,35.95226176312706,126.98471382592952,063-831-7200,2018-09-18,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
애견코리아,468100004920180024,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 익산대로 *** (창인동*가),54593.0,전북특별자치도 익산시 창인동*가 **-**,,35.94393869198939,126.94890115369422,,2018-09-28,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
파트라슈,468100004920180026,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 서동로 **, 파트라슈 (동산동)",54609.0,전북특별자치도 익산시 동산동 ****-* 파트라슈,,35.93268230024428,126.96015642053412,063-857-1356,2018-10-05,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
모현동물병원,468100004920180027,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 선화로*길 * (모현동*가),54659.0,전북특별자치도 익산시 모현동*가 ***-*,,35.94826426331589,126.94321686716702,063-855-5975,2018-10-11,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
큐펫,468100004920180028,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 무왕로 **** (부송동),54562.0,전북특별자치도 익산시 부송동 ****,,35.9662,126.96759,063-836-2288,2018-10-22,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,centroid_fallback
춘자네 개발바닥,468100004920180029,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 고봉로**길 ** (영등동),54643.0,전북특별자치도 익산시 영등동 ***-*,,35.95544533491648,126.9703830622111,,2018-11-07,,,,,,I,2026-01-13,2024-04-01,전북특별자치도,익산시,전북특별자치도_익산시,ok
더 편하개,468100004920190002,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 무왕로*길 **, 더 편하개 (신동)",54632.0,전북특별자치도 익산시 신동 ***-* 돈마을칼국수,,35.960412561982984,126.96281377548392,063-852-0056,2019-01-14,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
귀엽개,468100004920190003,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 궁동로 ** (영등동),54546.0,전북특별자치도 익산시 영등동 ***-*,,35.96181822517491,126.98044882008767,063-832-2345,2019-02-28,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
쌍군그루밍,468100004920190005,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 하나로**길 **, ***호호 (어양동, 어양*차 오투그란데 아파트)",54552.0,전북특별자치도 익산시 어양동 *** 어양*차 오투그란데 아파트,,35.9662,126.96759,063-834-0618,2019-03-08,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,centroid_fallback
멍멍살롱,468100004920190006,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 동서로**길 **, 멍멍살롱 (어양동)",54639.0,전북특별자치도 익산시 어양동 ***-* 예성어린이집,,35.95670671487356,126.97881763028964,,2019-04-08,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
제이앤제이 그루밍,468100004920200003,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 부송로**길 **-*, *층 (부송동)",54555.0,전북특별자치도 익산시 부송동 ****-* 꿈미술학원,,35.9614372540617,126.99216874421457,,2020-07-06,,,,,,I,2026-01-13,2025-05-23,전북특별자치도,익산시,전북특별자치도_익산시,ok
쁘띠멍살롱,468100004920200005,000,4681000,영업/정상,정상,1,0,0.0,"전북특별자치도 익산시 선화로**길 *, ***호 (모현동*가)",54661.0,전북특별자치도 익산시 모현동*가 ***-**,,35.9474836849844,126.94572336160869,,2020-08-10,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
BG독케어센터,468100004920210002,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 무왕로*길 **-* (신동),54539.0,전북특별자치도 익산시 신동 **-*,,35.96696894576356,126.96362075332576,,2021-04-29,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
로얄펫,468100004920210003,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 익산대로 *** (창인동*가),54593.0,전북특별자치도 익산시 창인동*가 **-*,,35.94342468860225,126.9488237798098,,2021-04-30,,,,,,I,2026-01-13,2025-12-24,전북특별자치도,익산시,전북특별자치도_익산시,ok
이쁘냥 고양이 미용실 익산점,468100004920220003,000,4681000,영업/정상,정상,1,0,0.0,전북특별자치도 익산시 서동로**길 *(마동),54598.0,전북특별자치도 익산시 마동 ***-*,,35.93563640218534,126.96034270387362,,2022-02-09,,,,,,I,2026-01-13,2022-04-28,전북특별자치도,익산시,전북특별자치도_익산시,ok
우리똥강아지,502000004920180032,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 오천읍 문덕로 *,37887.0,경상북도 포항시 남구 오천읍 문덕리 ***-*,,35.96244304920216,129.40266379806783,,2018-09-20,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
오천수족관,502000004920180033,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 오천읍 해병로***번길 *,37908.0,경상북도 포항시 남구 오천읍 용덕리 ***-**,,35.971083586928415,129.41190702467358,,2018-10-10,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
미미펫살롱,502000004920180036,000,5020000,영업/정상,정상,1,0,0.0,"경상북도 포항시 남구 중앙로 **, ***호 (해도동, 센트럴파크*차)",37809.0,경상북도 포항시 남구 해도동 **-* 센트럴파크*차 ***호,,36.02010591780809,129.3696339076728,,2018-10-15,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
그루밍케이,502000004920180037,000,5020000,영업/정상,정상,1,0,0.0,"경상북도 포항시 남구 오천읍 냉천로***번길 **-**, 제이하우스 상가",37884.0,경상북도 포항시 남구 오천읍 원리 ***-* 제이하우스 상가,,35.96957564010866,129.4047013241111,,2018-10-15,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
마마독스,502000004920180040,000,5020000,영업/정상,정상,1,0,0.0,"경상북도 포항시 남구 축항로 **-*, *층 (해도동)",37790.0,경상북도 포항시 남구 해도동 **-* *층,,36.028767045781336,129.37114886467393,,2018-10-15,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
샴푸하는 강아지,502000004920180042,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 새천년대로 *** (용흥동),37700.0,경상북도 포항시 북구 용흥동 ***-**,,36.02679649703331,129.3538439420989,054-249-0090,2018-10-15,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
멍냥이 이발소,502000004920180044,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 효자동길*번길 ** (효자동),37664.0,경상북도 포항시 남구 효자동 ***-**,,36.00883619603474,129.3329605307414,,2018-10-15,,,,,,I,2026-01-13,2023-11-02,경상북도,포항시,경상북도_포항시,ok
시그독,502000004920180045,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 양학로 ** (학잠동),37700.0,경상북도 포항시 북구 학잠동 **-*,,36.02541145784976,129.350917419986,054-614-0705,2018-10-26,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
자연스럽개 냥,502000004920180046,000,5020000,영업/정상,정상,1,0,0.0,"경상북도 포항시 남구 새천년대로***번길 **, *층 (대잠동)",37761.0,경상북도 포항시 남구 대잠동 ***-*,,36.01393476921375,129.34567031036605,054-276-5809,2018-10-26,,,,,,I,2026-01-13,2023-05-16,경상북도,포항시,경상북도_포항시,ok
모모애견샵,502000004920180047,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 연일읍 연일로***번길 **,37843.0,경상북도 포항시 남구 연일읍 생지리 ***,,36.02989,129.37111,,2018-10-26,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,centroid_fallback
장성동물병원,502000004920180048,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 용두산길 ** (장성동),37609.0,경상북도 포항시 북구 장성동 ****-*,,36.06579903013585,129.3811440609254,054-249-7582,2018-10-26,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
마오네(1호점),502000004920180051,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 환호로 **-* (장성동),37603.0,경상북도 포항시 북구 장성동 ****-*,,36.074890362559714,129.39002518740782,,2018-12-26,,,,,,I,2026-01-13,2025-07-28,경상북도,포항시,경상북도_포항시,ok
태담이네 하우스,502000004920190001,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 연일읍 자명로***번길 **,37654.0,경상북도 포항시 남구 연일읍 학전리 ***-*,,36.02613526655854,129.29828530176843,,2019-01-14,,,,,,I,2026-01-13,2025-07-15,경상북도,포항시,경상북도_포항시,ok
도꾸애견,502000004920190004,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 오천읍 정몽주로 ***,37912.0,경상북도 포항시 남구 오천읍 세계리 ***-*,,35.96459716082784,129.41453595499482,,2019-03-20,,,,,,I,2026-01-13,2024-11-12,경상북도,포항시,경상북도_포항시,ok
예쁜강아지,502000004920190005,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 용두산길 ** (두호동),37611.0,경상북도 포항시 북구 두호동 ****,,36.02989,129.37111,054-252-4152,2019-03-20,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,centroid_fallback
뽀숑그루밍,502000004920190006,000,5020000,영업/정상,정상,1,0,0.0,"경상북도 포항시 북구 장량중앙로 ***, 양덕삼구트리니엔*차 ***동 ***호 (양덕동)",37570.0,경상북도 포항시 북구 양덕동 ***-* 양덕삼구트리니엔*차 ***동 ***호,,36.08776805358045,129.39550116160086,054-252-9431,2019-03-20,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
개털깎는남자,502000004920190007,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 용당로 **-* (용흥동),37707.0,경상북도 포항시 북구 용흥동 ***-*,,36.0309561381313,129.35772889470232,,2019-03-29,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
러브독,502000004920190008,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 중흥로***번길 ** (상도동),37767.0,경상북도 포항시 남구 상도동 ***-**,,36.01486456336047,129.3542373506429,,2019-03-29,,,,,,I,2026-01-13,2022-10-27,경상북도,포항시,경상북도_포항시,ok
구야네 애견샵,502000004920190009,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 남구 동해면 일월로 **,37926.0,경상북도 포항시 남구 동해면 도구리 ***-**,,35.98802190408636,129.44298469414883,,2019-03-29,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
연애견,502000004920190012,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 중앙로 *** (덕수동),37727.0,경상북도 포항시 북구 덕수동 **-*,,36.04302905890341,129.36588852859018,054-247-3277,2019-05-07,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
도그에이드,502000004920190013,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 죽도로 * (대흥동),37742.0,경상북도 포항시 북구 대흥동 ***-*,,36.03537037317559,129.3615704673957,,2019-05-21,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,ok
PUPPY POP,502000004920190015,000,5020000,영업/정상,정상,1,0,0.0,경상북도 포항시 북구 흥해읍 초곡지구로**번길 **-**,37558.0,경상북도 포항시 북구 흥해읍 초곡리 ****,,36.02989,129.37111,,2019-05-22,,,,,,I,2026-01-13,2022-04-26,경상북도,포항시,경상북도_포항시,centroid_fallback
멍이 냥이 살롱,513000004920220012,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 진량읍 봉황길 **-*, ***호, ***호",38450.0,경상북도 경산시 진량읍 북리 ***,,35.8414,128.75855,,2022-03-22,,,,,,I,2026-01-13,2024-09-04,경상북도,경산시,경상북도_경산시,centroid_fallback
롯지네펫살롱,513000004920220013,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 하양읍 대경로***길 *, 천일약국 *층",38416.0,경상북도 경산시 하양읍 동서리 ***-* 천일약국,,35.91506648930861,128.82521714473128,,2022-05-11,,,,,,I,2026-01-13,2022-05-11,경상북도,경산시,경상북도_경산시,ok
멍키매직,513000004920220014,000,5130000,영업/정상,정상,1,0,0.0,경상북도 경산시 성암로**길 *-**(옥산동),38672.0,경상북도 경산시 옥산동 ***-**,,35.82418416353318,128.72202663885483,,2022-06-08,,,,,,I,2026-01-13,2022-06-08,경상북도,경산시,경상북도_경산시,ok
리틀댕댕,513000004920220015,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 성암로**길 **, *층 (옥산동)",38673.0,경상북도 경산시 옥산동 ***-*,,35.82571556109397,128.72364844862153,,2022-06-08,,,,,,I,2026-01-13,2024-05-16,경상북도,경산시,경상북도_경산시,ok
헤이몽 애견미용실,513000004920220017,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 장산로*길 *, 신동아프라자 ***호 (옥곡동)",38688.0,경상북도 경산시 옥곡동 **-* 신동아프라자,,35.81503394583509,128.72772633134727,,2022-06-21,,,,,,I,2026-01-13,2025-12-23,경상북도,경산시,경상북도_경산시,ok
몽그루밍,513000004920220018,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 진량읍 선항*길 **, *층",38488.0,경상북도 경산시 진량읍 선화리 ****,,35.8414,128.75855,,2022-07-04,,,,,,I,2026-01-13,2025-06-16,경상북도,경산시,경상북도_경산시,centroid_fallback
살롱 드 멍냥,513000004920220019,000,5130000,영업/정상,정상,1,0,0.0,경상북도 경산시 경산로**길 *-* (옥산동),38677.0,경상북도 경산시 옥산동 ***,,35.8414,128.75855,,2022-08-03,,,,,,I,2026-01-13,2024-03-08,경상북도,경산시,경상북도_경산시,centroid_fallback
이쁘개,513000004920220020,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 선비길 **, ***동 ***호 (사정동)",38682.0,경상북도 경산시 사정동 *** ***동 ***호,,35.8414,128.75855,,2022-12-08,,,,,,I,2026-01-13,2022-12-08,경상북도,경산시,경상북도_경산시,centroid_fallback
리틀레이첼,513000004920220021,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 한의대로 ***, *층 (점촌동)",38577.0,경상북도 경산시 점촌동 ***-** *층,,35.80607253360723,128.776939543384,,2022-12-16,,,,,,I,2026-01-13,2022-12-16,경상북도,경산시,경상북도_경산시,ok
구름이네,513000004920230001,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 백양로**길 **, *층 (사동)",38605.0,경상북도 경산시 사동 *** *층,,35.8414,128.75855,,2023-02-23,,,,,,I,2026-01-13,2023-02-23,경상북도,경산시,경상북도_경산시,centroid_fallback
커몽그루밍,513000004920230002,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 하양읍 서사도리*로 **, *층",38699.0,경상북도 경산시 하양읍 양지리 *** *층,,35.8414,128.75855,,2023-03-21,,,,,,I,2026-01-13,2023-03-21,경상북도,경산시,경상북도_경산시,centroid_fallback
지니펫,513000004920230003,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 대학로**길 **, ***호 (정평동)",38654.0,경상북도 경산시 정평동 ***-** ***호,,35.83637579479553,128.7296360470263,,2023-05-10,,,,,,I,2026-01-13,2023-05-10,경상북도,경산시,경상북도_경산시,ok
몽가펫,513000004920230004,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 경산로**길 *, *층 (옥곡동)",38687.0,경상북도 경산시 옥곡동 ***-* *층,,35.81606710014568,128.7306284116613,,2023-05-17,,,,,,I,2026-01-13,2024-06-18,경상북도,경산시,경상북도_경산시,ok
To.몽,513000004920230005,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 삼성현로**길 **, *층 (옥산동)",38671.0,경상북도 경산시 옥산동 ***-* *층,,35.825346675846184,128.72028852809063,,2023-05-19,,,,,,I,2026-01-13,2023-05-19,경상북도,경산시,경상북도_경산시,ok
최강아지,513000004920230006,000,5130000,영업/정상,정상,1,0,0.0,경상북도 경산시 하양읍 동서*길 *-*,38417.0,경상북도 경산시 하양읍 동서리 ***-*,,35.91900683239224,128.820942059903,,2023-06-01,,,,,,I,2026-01-13,2025-05-13,경상북도,경산시,경상북도_경산시,ok
puppy lounge,513000004920230007,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 펜타힐즈*로 **, ***호 (중산동)",38662.0,경상북도 경산시 중산동 *** ***호,,35.8414,128.75855,,2023-06-23,,,,,,I,2026-01-13,2023-06-23,경상북도,경산시,경상북도_경산시,centroid_fallback
개이쁨,513000004920230009,000,5130000,영업/정상,정상,1,0,0.0,"경상북도 경산시 삼성현로**길 **, 아름다운빌 *층 (옥산동)",38672.0,경상북도 경산시 옥산동 ***-* 아름다운빌,,35.82559388018793,128.721083768352,,2023-07-20,,,,,,I,2026-01-13,2023-07-20,경상북도,경산시,경상북도_경산시,ok
제일동물병원,513000004920230010,000,5130000,영업/정상,정상,1,0,0.0,경상북도 경산시 경안로 *** (중방동),38622.0,경상북도 경산시 중방동 ***-**,,35.82633405861628,128.73638529470475,053-811-1989,2023-08-04,,,,,,I,2026-01-13,2023-08-04,경상북도,경산시,경상북도_경산시,ok
